"","dem_vote","marital_id","state_id"
"20010",1,1,"texas"
"20011",0,1,"texas"
"20012",1,0,"texas"
"20013",0,0,"texas"
"20014",0,1,"texas"
"20015",1,0,"texas"
"20016",0,1,"texas"
"20017",0,0,"texas"
"20018",1,1,"texas"
"20019",0,1,"texas"
"20020",1,0,"texas"
"20021",0,1,"texas"
"20022",0,1,"texas"
"20023",1,1,"texas"
"20024",0,1,"texas"
"20025",0,1,"texas"
"20026",1,0,"texas"
"20027",1,0,"texas"
"20028",0,1,"texas"
"20029",0,1,"texas"
"20030",0,1,"texas"
"20031",0,0,"texas"
"20032",0,0,"texas"
"20033",0,1,"texas"
"20034",1,1,"texas"
"20035",0,0,"texas"
"20036",0,1,"texas"
"20037",0,0,"texas"
"20038",0,1,"texas"
"20039",0,1,"texas"
"20040",0,1,"texas"
"20041",1,1,"texas"
"20042",0,0,"texas"
"20043",0,1,"texas"
"20044",0,1,"texas"
"20045",0,0,"texas"
"20046",0,0,"texas"
"20047",1,1,"texas"
"20048",0,0,"texas"
"20049",0,1,"texas"
"20050",0,1,"texas"
"20051",0,0,"texas"
"20052",1,1,"texas"
"20053",0,1,"texas"
"20054",0,1,"texas"
"20055",0,0,"texas"
"20056",0,1,"texas"
"20057",0,1,"texas"
"20058",1,1,"texas"
"20059",0,1,"texas"
"20060",0,1,"texas"
"20061",1,1,"texas"
"20062",0,0,"texas"
"20063",0,1,"texas"
"20064",1,1,"texas"
"20065",0,1,"texas"
"20066",0,1,"texas"
"20067",0,1,"texas"
"20068",0,0,"texas"
"20069",1,0,"texas"
"20070",1,1,"texas"
"20071",0,0,"texas"
"20072",0,1,"texas"
"20073",0,1,"texas"
"20074",0,1,"texas"
"20075",0,1,"texas"
"20076",0,1,"texas"
"20077",0,0,"texas"
"20078",0,0,"texas"
"20079",0,0,"texas"
"20080",0,1,"texas"
"20081",0,1,"texas"
"20082",0,1,"texas"
"20083",0,1,"texas"
"20084",0,1,"texas"
"20085",1,0,"texas"
"20086",1,1,"texas"
"20087",0,1,"texas"
"20088",0,1,"texas"
"20089",1,1,"texas"
"20090",0,1,"texas"
"20091",1,0,"texas"
"20092",0,1,"texas"
"20093",0,1,"texas"
"20094",1,0,"texas"
"20095",1,0,"texas"
"20096",0,1,"texas"
"20097",0,1,"texas"
"20098",0,1,"texas"
"20099",0,1,"texas"
"20100",1,0,"texas"
"20101",1,1,"texas"
"20102",0,0,"texas"
"20103",0,0,"texas"
"20104",0,1,"texas"
"20105",0,1,"texas"
"20106",1,0,"texas"
"20107",0,1,"texas"
"20108",0,0,"texas"
"20109",0,1,"texas"
"20110",1,1,"texas"
"20111",0,1,"texas"
"20112",1,0,"texas"
"20113",0,0,"texas"
"20114",0,1,"texas"
"20115",1,1,"texas"
"20116",1,0,"texas"
"20117",1,1,"texas"
"20118",0,0,"texas"
"20119",0,0,"texas"
"20120",0,1,"utah"
"20121",0,1,"utah"
"20122",0,1,"utah"
"20123",1,1,"utah"
"20124",0,1,"utah"
"20125",0,1,"utah"
"20126",1,1,"utah"
"20127",0,0,"utah"
"20128",0,1,"utah"
"20129",0,1,"utah"
"20130",0,1,"utah"
"20131",1,1,"utah"
"20132",0,1,"utah"
"20133",0,1,"utah"
"20134",0,1,"utah"
"20135",0,1,"utah"
"20136",0,1,"utah"
"20137",1,1,"utah"
"20138",0,1,"utah"
"20139",1,1,"utah"
"20140",1,1,"utah"
"20141",1,1,"utah"
"20142",0,0,"utah"
"20143",1,0,"utah"
"20144",1,1,"utah"
"20145",0,1,"utah"
"20146",0,1,"utah"
"20147",1,1,"utah"
"20148",0,1,"utah"
"20149",0,1,"utah"
"20150",1,0,"utah"
"20151",0,1,"utah"
"20152",1,0,"utah"
"20153",0,0,"utah"
"20154",1,1,"utah"
"20155",0,1,"utah"
"20156",0,1,"utah"
"20157",1,0,"utah"
"20158",1,1,"utah"
"20159",0,1,"utah"
"20160",1,0,"utah"
"20161",1,0,"utah"
"20162",1,0,"utah"
"20163",0,1,"utah"
"20164",0,1,"utah"
"20165",0,1,"utah"
"20166",1,1,"utah"
"20167",0,1,"utah"
"20168",1,1,"utah"
"20169",1,1,"utah"
"20170",0,1,"utah"
"20171",1,1,"utah"
"20172",0,1,"utah"
"20173",0,1,"utah"
"20174",0,1,"utah"
"20175",0,1,"utah"
"20176",1,1,"utah"
"20177",0,1,"utah"
"20178",0,1,"utah"
"20179",1,1,"utah"
"20180",1,0,"utah"
"20181",0,1,"utah"
"20182",0,1,"utah"
"20183",1,1,"utah"
"20184",0,1,"utah"
"20185",0,1,"utah"
"20186",0,1,"utah"
"20187",1,0,"utah"
"20188",1,0,"utah"
"20189",0,1,"utah"
"20190",1,1,"utah"
"20191",1,1,"utah"
"20192",0,1,"utah"
"20193",0,1,"utah"
"20194",1,1,"utah"
"20195",0,1,"utah"
"20196",0,1,"utah"
"20197",1,1,"utah"
"20198",0,1,"utah"
"20199",1,1,"utah"
"20200",0,1,"utah"
"20201",1,1,"utah"
"20202",1,1,"utah"
"20203",1,1,"utah"
"20204",0,1,"utah"
"20205",0,1,"utah"
"20206",1,0,"utah"
"20207",0,1,"utah"
"20208",0,1,"utah"
"20209",1,1,"utah"
"20210",1,1,"utah"
"20211",0,1,"utah"
"20212",1,1,"utah"
"20213",0,1,"utah"
"20214",1,1,"utah"
"20215",1,1,"utah"
"20216",0,1,"utah"
"20217",0,1,"utah"
"20218",1,0,"utah"
"20219",0,1,"utah"
"20220",1,0,"utah"
"20221",0,1,"utah"
"20222",1,1,"utah"
"20223",0,0,"utah"
"20224",0,0,"utah"
"20225",0,0,"utah"
"20226",0,0,"utah"
"20227",0,1,"utah"
"20228",0,1,"utah"
"20229",0,1,"utah"
"20230",1,0,"utah"
"20231",0,1,"utah"
"20232",0,1,"utah"
"20233",0,1,"utah"
"20234",0,1,"utah"
"20235",1,0,"utah"
"20236",0,1,"utah"
"20237",1,1,"utah"
"20238",0,1,"utah"
"20239",1,1,"utah"
"20240",0,1,"utah"
"20241",0,1,"utah"
"20242",1,1,"utah"
"20243",1,0,"utah"
"20244",0,1,"utah"
"20245",0,1,"utah"
"20246",1,1,"utah"
"20247",1,1,"utah"
"20248",0,1,"utah"
"20249",1,1,"utah"
"20250",0,1,"utah"
"20251",0,1,"utah"
"20252",0,0,"utah"
"20253",0,1,"utah"
"20254",0,1,"utah"
"20255",1,1,"utah"
"20256",0,1,"utah"
"20257",0,0,"utah"
"20258",0,1,"utah"
"20259",0,1,"utah"
"20260",0,1,"utah"
"20261",0,1,"utah"
"20262",0,0,"utah"
"20263",0,1,"utah"
"20264",0,1,"utah"
"20265",1,1,"utah"
"20266",0,1,"utah"
"20267",1,0,"utah"
"20268",0,1,"utah"
"20269",1,1,"utah"
"20270",0,1,"utah"
"20271",0,0,"utah"
"20272",0,1,"utah"
"20273",0,1,"utah"
"20274",0,1,"utah"
"20275",1,1,"utah"
"20276",0,1,"utah"
"20277",1,1,"utah"
"20278",0,1,"utah"
"20279",0,1,"utah"
"20280",0,1,"utah"
"20281",0,1,"utah"
"20282",1,1,"utah"
"20283",1,0,"utah"
"20284",0,1,"utah"
"20285",0,1,"utah"
"20286",1,0,"utah"
"20287",1,1,"utah"
"20288",1,0,"utah"
"20289",0,1,"utah"
"20290",1,1,"utah"
"20291",0,1,"utah"
"20292",0,1,"utah"
"20293",0,1,"utah"
"20294",0,1,"utah"
"20295",1,0,"vermont"
"20296",1,1,"vermont"
"20297",0,0,"vermont"
"20298",1,1,"vermont"
"20299",1,0,"vermont"
"20300",0,1,"vermont"
"20301",1,0,"vermont"
"20302",1,1,"vermont"
"20303",1,0,"vermont"
"20304",1,1,"vermont"
"20305",1,1,"vermont"
"20306",1,0,"vermont"
"20307",0,1,"vermont"
"20308",1,0,"vermont"
"20309",0,1,"vermont"
"20310",1,1,"vermont"
"20311",0,0,"vermont"
"20312",0,0,"vermont"
"20313",0,1,"vermont"
"20314",1,0,"vermont"
"20315",1,0,"vermont"
"20316",1,1,"vermont"
"20317",1,0,"vermont"
"20318",1,0,"vermont"
"20319",0,1,"vermont"
"20320",0,0,"vermont"
"20321",0,1,"vermont"
"20322",1,1,"vermont"
"20323",1,0,"vermont"
"20324",1,0,"vermont"
"20325",1,0,"vermont"
"20326",1,1,"vermont"
"20327",1,1,"vermont"
"20328",1,0,"vermont"
"20329",1,1,"vermont"
"20330",1,0,"vermont"
"20331",1,0,"vermont"
"20332",1,1,"vermont"
"20333",0,0,"vermont"
"20334",0,1,"vermont"
"20335",0,1,"vermont"
"20336",1,1,"vermont"
"20337",1,0,"vermont"
"20338",1,1,"vermont"
"20339",0,1,"vermont"
"20340",0,0,"vermont"
"20341",1,0,"vermont"
"20342",0,0,"vermont"
"20343",0,0,"vermont"
"20344",0,0,"vermont"
"20345",1,1,"vermont"
"20346",1,1,"vermont"
"20347",1,0,"vermont"
"20348",1,0,"vermont"
"20349",1,0,"vermont"
"20350",1,1,"vermont"
"20351",1,0,"vermont"
"20352",0,0,"vermont"
"20353",0,1,"vermont"
"20354",1,1,"vermont"
"20355",1,0,"vermont"
"20356",1,1,"vermont"
"20357",1,1,"vermont"
"20358",1,1,"vermont"
"20359",1,0,"vermont"
"20360",1,1,"vermont"
"20361",1,0,"vermont"
"20362",1,0,"vermont"
"20363",1,1,"vermont"
"20364",1,0,"vermont"
"20365",0,0,"vermont"
"20366",1,1,"vermont"
"20367",1,0,"vermont"
"20368",1,0,"vermont"
"20369",1,0,"vermont"
"20370",1,0,"vermont"
"20371",0,1,"vermont"
"20372",1,1,"vermont"
"20373",1,1,"vermont"
"20374",0,1,"vermont"
"20375",1,0,"vermont"
"20376",1,0,"vermont"
"20377",0,0,"vermont"
"20378",1,1,"vermont"
"20379",0,1,"vermont"
"20380",0,1,"vermont"
"20381",1,0,"vermont"
"20382",1,0,"virginia"
"20383",1,1,"virginia"
"20384",0,1,"virginia"
"20385",1,1,"virginia"
"20386",1,1,"virginia"
"20387",0,1,"virginia"
"20388",1,0,"virginia"
"20389",0,1,"virginia"
"20390",0,1,"virginia"
"20391",0,1,"virginia"
"20392",1,0,"virginia"
"20393",0,0,"virginia"
"20394",0,1,"virginia"
"20395",1,1,"virginia"
"20396",0,1,"virginia"
"20397",1,0,"virginia"
"20398",1,1,"virginia"
"20399",0,0,"virginia"
"20400",0,1,"virginia"
"20401",0,1,"virginia"
"20402",1,0,"virginia"
"20403",0,0,"virginia"
"20404",1,1,"virginia"
"20405",1,1,"virginia"
"20406",0,1,"virginia"
"20407",1,0,"virginia"
"20408",0,1,"virginia"
"20409",0,1,"virginia"
"20410",1,1,"virginia"
"20411",0,1,"virginia"
"20412",0,1,"virginia"
"20413",1,1,"virginia"
"20414",0,1,"virginia"
"20415",0,0,"virginia"
"20416",1,0,"virginia"
"20417",0,1,"virginia"
"20418",1,0,"virginia"
"20419",0,0,"virginia"
"20420",1,0,"virginia"
"20421",1,1,"virginia"
"20422",1,1,"virginia"
"20423",0,0,"virginia"
"20424",1,0,"virginia"
"20425",0,0,"virginia"
"20426",1,0,"virginia"
"20427",0,1,"virginia"
"20428",0,0,"virginia"
"20429",1,0,"virginia"
"20430",1,0,"virginia"
"20431",0,1,"virginia"
"20432",1,0,"virginia"
"20433",1,1,"virginia"
"20434",1,0,"virginia"
"20435",0,1,"virginia"
"20436",1,1,"virginia"
"20437",0,1,"virginia"
"20438",1,1,"virginia"
"20439",0,0,"virginia"
"20440",0,1,"virginia"
"20441",1,0,"virginia"
"20442",0,1,"virginia"
"20443",1,0,"virginia"
"20444",0,1,"virginia"
"20445",0,1,"virginia"
"20446",1,1,"virginia"
"20447",0,1,"virginia"
"20448",0,0,"virginia"
"20449",0,0,"virginia"
"20450",0,1,"virginia"
"20451",1,1,"virginia"
"20452",1,1,"virginia"
"20453",0,1,"virginia"
"20454",0,0,"virginia"
"20455",0,0,"virginia"
"20456",1,0,"virginia"
"20457",1,0,"virginia"
"20458",1,1,"virginia"
"20459",0,1,"virginia"
"20460",1,0,"virginia"
"20461",0,1,"virginia"
"20462",0,1,"virginia"
"20463",1,0,"virginia"
"20464",0,1,"virginia"
"20465",1,1,"virginia"
"20466",0,0,"virginia"
"20467",0,1,"virginia"
"20468",0,1,"virginia"
"20469",1,0,"virginia"
"20470",1,1,"virginia"
"20471",0,1,"virginia"
"20472",1,1,"virginia"
"20473",0,1,"virginia"
"20474",1,1,"virginia"
"20475",0,1,"virginia"
"20476",0,1,"virginia"
"20477",1,0,"virginia"
"20478",0,1,"virginia"
"20479",0,1,"virginia"
"20480",0,1,"virginia"
"20481",1,1,"virginia"
"20482",0,0,"virginia"
"20483",1,0,"virginia"
"20484",1,1,"virginia"
"20485",1,0,"virginia"
"20486",1,0,"virginia"
"20487",1,0,"virginia"
"20488",0,1,"virginia"
"20489",1,1,"virginia"
"20490",0,0,"virginia"
"20491",0,1,"virginia"
"20492",0,0,"virginia"
"20493",1,1,"virginia"
"20494",1,0,"virginia"
"20495",0,0,"virginia"
"20496",0,0,"virginia"
"20497",1,1,"virginia"
"20498",1,0,"virginia"
"20499",1,1,"virginia"
"20500",1,0,"virginia"
"20501",0,0,"virginia"
"20502",0,1,"virginia"
"20503",1,1,"virginia"
"20504",1,0,"virginia"
"20505",0,1,"virginia"
"20506",0,1,"virginia"
"20507",0,1,"virginia"
"20508",1,1,"virginia"
"20509",0,0,"virginia"
"20510",1,0,"virginia"
"20511",1,0,"virginia"
"20512",0,1,"virginia"
"20513",1,1,"virginia"
"20514",0,0,"virginia"
"20515",1,0,"virginia"
"20516",0,1,"virginia"
"20517",1,1,"virginia"
"20518",0,1,"virginia"
"20519",1,0,"virginia"
"20520",1,1,"virginia"
"20521",1,0,"virginia"
"20522",0,0,"virginia"
"20523",1,0,"virginia"
"20524",0,1,"virginia"
"20525",0,0,"virginia"
"20526",1,0,"virginia"
"20527",0,0,"virginia"
"20528",1,0,"virginia"
"20529",0,0,"virginia"
"20530",0,1,"virginia"
"20531",0,1,"virginia"
"20532",1,1,"virginia"
"20533",0,1,"virginia"
"20534",1,0,"virginia"
"20535",1,0,"virginia"
"20536",1,1,"virginia"
"20537",1,0,"virginia"
"20538",1,0,"virginia"
"20539",0,1,"virginia"
"20540",0,1,"virginia"
"20541",0,1,"virginia"
"20542",0,1,"virginia"
"20543",0,1,"virginia"
"20544",1,1,"virginia"
"20545",1,1,"virginia"
"20546",0,1,"virginia"
"20547",0,1,"virginia"
"20548",0,1,"virginia"
"20549",1,0,"virginia"
"20550",1,1,"virginia"
"20551",0,0,"virginia"
"20552",1,0,"virginia"
"20553",1,0,"virginia"
"20554",1,1,"virginia"
"20555",0,1,"virginia"
"20556",0,1,"virginia"
"20557",1,1,"virginia"
"20558",0,1,"virginia"
"20559",0,1,"virginia"
"20560",0,0,"virginia"
"20561",0,0,"virginia"
"20562",0,1,"virginia"
"20563",1,0,"virginia"
"20564",0,1,"virginia"
"20565",0,0,"virginia"
"20566",0,1,"virginia"
"20567",0,1,"virginia"
"20568",0,1,"virginia"
"20569",1,0,"virginia"
"20570",0,1,"virginia"
"20571",0,1,"virginia"
"20572",0,0,"virginia"
"20573",0,1,"virginia"
"20574",0,1,"virginia"
"20575",0,0,"virginia"
"20576",1,0,"virginia"
"20577",1,0,"virginia"
"20578",1,0,"virginia"
"20579",0,0,"virginia"
"20580",0,0,"virginia"
"20581",1,0,"virginia"
"20582",0,1,"virginia"
"20583",0,1,"virginia"
"20584",1,0,"virginia"
"20585",1,1,"virginia"
"20586",0,0,"virginia"
"20587",0,0,"virginia"
"20588",0,0,"virginia"
"20589",1,1,"virginia"
"20590",1,1,"virginia"
"20591",1,0,"virginia"
"20592",0,1,"virginia"
"20593",1,1,"virginia"
"20594",1,1,"virginia"
"20595",0,0,"virginia"
"20596",0,0,"virginia"
"20597",0,1,"virginia"
"20598",0,1,"virginia"
"20599",1,0,"virginia"
"20600",0,1,"virginia"
"20601",0,0,"virginia"
"20602",1,1,"virginia"
"20603",0,0,"virginia"
"20604",1,0,"virginia"
"20605",1,1,"virginia"
"20606",0,1,"virginia"
"20607",1,1,"virginia"
"20608",0,0,"virginia"
"20609",0,1,"virginia"
"20610",0,1,"virginia"
"20611",1,1,"virginia"
"20612",1,0,"virginia"
"20613",0,0,"virginia"
"20614",0,0,"virginia"
"20615",1,0,"virginia"
"20616",1,0,"virginia"
"20617",0,1,"virginia"
"20618",0,0,"virginia"
"20619",0,0,"virginia"
"20620",1,1,"virginia"
"20621",1,0,"virginia"
"20622",0,0,"virginia"
"20623",0,0,"virginia"
"20624",1,0,"virginia"
"20625",0,1,"virginia"
"20626",1,1,"virginia"
"20627",0,0,"virginia"
"20628",0,1,"virginia"
"20629",0,1,"virginia"
"20630",1,1,"virginia"
"20631",0,1,"virginia"
"20632",0,0,"virginia"
"20633",0,0,"virginia"
"20634",0,1,"virginia"
"20635",0,0,"virginia"
"20636",0,0,"virginia"
"20637",1,1,"virginia"
"20638",0,1,"virginia"
"20639",1,0,"virginia"
"20640",1,0,"virginia"
"20641",0,1,"virginia"
"20642",1,1,"virginia"
"20643",1,0,"virginia"
"20644",1,0,"virginia"
"20645",0,1,"virginia"
"20646",1,1,"virginia"
"20647",0,1,"virginia"
"20648",1,0,"virginia"
"20649",1,1,"virginia"
"20650",1,0,"virginia"
"20651",1,0,"virginia"
"20652",0,1,"virginia"
"20653",0,1,"virginia"
"20654",1,0,"virginia"
"20655",0,0,"virginia"
"20656",1,0,"virginia"
"20657",1,0,"virginia"
"20658",0,0,"virginia"
"20659",1,0,"virginia"
"20660",0,1,"virginia"
"20661",1,1,"virginia"
"20662",0,1,"virginia"
"20663",0,1,"virginia"
"20664",0,1,"virginia"
"20665",1,1,"virginia"
"20666",1,1,"virginia"
"20667",0,0,"virginia"
"20668",1,0,"virginia"
"20669",1,0,"virginia"
"20670",0,1,"virginia"
"20671",0,0,"virginia"
"20672",1,1,"virginia"
"20673",0,1,"virginia"
"20674",0,0,"virginia"
"20675",0,0,"virginia"
"20676",1,1,"virginia"
"20677",1,0,"virginia"
"20678",1,1,"virginia"
"20679",1,1,"virginia"
"20680",1,1,"virginia"
"20681",0,1,"virginia"
"20682",1,0,"virginia"
"20683",0,0,"virginia"
"20684",0,1,"virginia"
"20685",1,1,"virginia"
"20686",0,1,"virginia"
"20687",0,1,"virginia"
"20688",0,1,"virginia"
"20689",0,1,"virginia"
"20690",0,0,"virginia"
"20691",1,0,"virginia"
"20692",1,0,"virginia"
"20693",0,1,"virginia"
"20694",1,0,"virginia"
"20695",1,1,"virginia"
"20696",0,1,"virginia"
"20697",0,1,"virginia"
"20698",0,1,"virginia"
"20699",1,1,"virginia"
"20700",1,1,"virginia"
"20701",0,1,"virginia"
"20702",1,1,"virginia"
"20703",0,1,"virginia"
"20704",1,1,"virginia"
"20705",0,0,"virginia"
"20706",0,1,"virginia"
"20707",0,0,"virginia"
"20708",0,0,"virginia"
"20709",1,0,"virginia"
"20710",1,0,"virginia"
"20711",0,0,"virginia"
"20712",1,0,"virginia"
"20713",1,1,"virginia"
"20714",0,1,"virginia"
"20715",0,1,"virginia"
"20716",1,0,"virginia"
"20717",0,0,"virginia"
"20718",0,1,"virginia"
"20719",0,0,"virginia"
"20720",1,0,"virginia"
"20721",1,0,"virginia"
"20722",0,1,"virginia"
"20723",0,1,"virginia"
"20724",0,0,"virginia"
"20725",0,1,"virginia"
"20726",0,0,"virginia"
"20727",0,1,"virginia"
"20728",0,1,"virginia"
"20729",0,1,"virginia"
"20730",1,0,"virginia"
"20731",0,1,"virginia"
"20732",0,1,"virginia"
"20733",0,0,"virginia"
"20734",0,0,"virginia"
"20735",0,1,"virginia"
"20736",0,0,"virginia"
"20737",1,0,"virginia"
"20738",0,0,"virginia"
"20739",0,1,"virginia"
"20740",1,1,"virginia"
"20741",0,1,"virginia"
"20742",0,1,"virginia"
"20743",0,1,"virginia"
"20744",0,1,"virginia"
"20745",1,0,"virginia"
"20746",0,0,"virginia"
"20747",1,0,"virginia"
"20748",0,0,"virginia"
"20749",1,1,"virginia"
"20750",1,1,"virginia"
"20751",0,0,"virginia"
"20752",1,1,"virginia"
"20753",0,0,"virginia"
"20754",0,1,"virginia"
"20755",0,0,"virginia"
"20756",0,0,"virginia"
"20757",0,1,"virginia"
"20758",0,1,"virginia"
"20759",1,0,"virginia"
"20760",1,0,"virginia"
"20761",1,0,"virginia"
"20762",0,1,"virginia"
"20763",1,0,"virginia"
"20764",1,0,"virginia"
"20765",0,1,"virginia"
"20766",1,1,"virginia"
"20767",1,0,"virginia"
"20768",0,0,"virginia"
"20769",1,1,"virginia"
"20770",1,0,"virginia"
"20771",1,1,"virginia"
"20772",0,1,"virginia"
"20773",0,0,"virginia"
"20774",0,1,"virginia"
"20775",0,1,"virginia"
"20776",1,1,"virginia"
"20777",0,1,"virginia"
"20778",0,1,"virginia"
"20779",0,1,"virginia"
"20780",0,0,"virginia"
"20781",1,0,"virginia"
"20782",1,1,"virginia"
"20783",0,1,"virginia"
"20784",0,1,"virginia"
"20785",0,1,"virginia"
"20786",0,0,"virginia"
"20787",0,1,"virginia"
"20788",0,0,"virginia"
"20789",1,0,"virginia"
"20790",0,0,"virginia"
"20791",1,1,"virginia"
"20792",1,1,"virginia"
"20793",0,1,"virginia"
"20794",1,1,"virginia"
"20795",0,0,"virginia"
"20796",0,1,"virginia"
"20797",0,1,"virginia"
"20798",1,1,"virginia"
"20799",1,1,"virginia"
"20800",0,1,"virginia"
"20801",1,0,"virginia"
"20802",0,1,"virginia"
"20803",1,0,"virginia"
"20804",1,1,"virginia"
"20805",1,1,"virginia"
"20806",1,0,"virginia"
"20807",0,1,"virginia"
"20808",1,1,"virginia"
"20809",1,1,"virginia"
"20810",0,1,"virginia"
"20811",1,0,"virginia"
"20812",0,1,"virginia"
"20813",0,0,"virginia"
"20814",1,0,"virginia"
"20815",0,1,"virginia"
"20816",1,1,"virginia"
"20817",0,1,"virginia"
"20818",1,1,"virginia"
"20819",1,0,"virginia"
"20820",0,1,"virginia"
"20821",1,1,"virginia"
"20822",1,1,"virginia"
"20823",1,1,"virginia"
"20824",1,1,"virginia"
"20825",1,0,"virginia"
"20826",0,1,"virginia"
"20827",0,1,"virginia"
"20828",1,1,"virginia"
"20829",0,1,"virginia"
"20830",0,1,"virginia"
"20831",1,1,"virginia"
"20832",1,1,"virginia"
"20833",0,0,"virginia"
"20834",1,0,"virginia"
"20835",1,1,"virginia"
"20836",1,1,"virginia"
"20837",0,1,"virginia"
"20838",1,1,"virginia"
"20839",1,0,"virginia"
"20840",0,1,"virginia"
"20841",1,1,"virginia"
"20842",1,1,"virginia"
"20843",0,1,"virginia"
"20844",0,1,"virginia"
"20845",1,0,"virginia"
"20846",0,1,"virginia"
"20847",0,1,"virginia"
"20848",1,0,"virginia"
"20849",0,0,"virginia"
"20850",1,1,"virginia"
"20851",0,1,"virginia"
"20852",0,1,"virginia"
"20853",0,1,"virginia"
"20854",0,0,"virginia"
"20855",0,1,"virginia"
"20856",1,0,"virginia"
"20857",1,0,"virginia"
"20858",0,1,"virginia"
"20859",1,1,"virginia"
"20860",0,1,"virginia"
"20861",1,1,"virginia"
"20862",1,0,"virginia"
"20863",1,1,"virginia"
"20864",0,1,"virginia"
"20865",0,1,"virginia"
"20866",0,1,"virginia"
"20867",0,1,"virginia"
"20868",1,1,"virginia"
"20869",1,0,"virginia"
"20870",1,1,"virginia"
"20871",1,1,"virginia"
"20872",1,0,"virginia"
"20873",1,0,"virginia"
"20874",1,1,"virginia"
"20875",0,1,"virginia"
"20876",0,0,"virginia"
"20877",0,0,"virginia"
"20878",1,1,"virginia"
"20879",1,1,"virginia"
"20880",0,1,"virginia"
"20881",0,1,"virginia"
"20882",0,0,"virginia"
"20883",1,0,"virginia"
"20884",0,0,"virginia"
"20885",0,1,"virginia"
"20886",0,0,"virginia"
"20887",1,1,"virginia"
"20888",0,1,"virginia"
"20889",0,1,"virginia"
"20890",0,0,"virginia"
"20891",0,1,"virginia"
"20892",1,0,"virginia"
"20893",0,1,"virginia"
"20894",1,0,"virginia"
"20895",0,1,"virginia"
"20896",0,0,"virginia"
"20897",1,0,"virginia"
"20898",1,0,"virginia"
"20899",0,0,"virginia"
"20900",0,1,"virginia"
"20901",0,1,"virginia"
"20902",1,1,"virginia"
"20903",1,1,"virginia"
"20904",0,1,"virginia"
"20905",1,0,"virginia"
"20906",1,0,"virginia"
"20907",1,0,"virginia"
"20908",0,0,"virginia"
"20909",0,1,"virginia"
"20910",0,0,"virginia"
"20911",0,1,"virginia"
"20912",0,1,"virginia"
"20913",0,1,"virginia"
"20914",0,1,"virginia"
"20915",0,1,"virginia"
"20916",0,1,"virginia"
"20917",1,0,"virginia"
"20918",1,1,"virginia"
"20919",1,0,"virginia"
"20920",0,1,"virginia"
"20921",1,0,"virginia"
"20922",0,0,"virginia"
"20923",1,0,"virginia"
"20924",1,1,"virginia"
"20925",0,0,"virginia"
"20926",0,1,"virginia"
"20927",0,1,"virginia"
"20928",1,0,"virginia"
"20929",0,1,"virginia"
"20930",0,1,"virginia"
"20931",0,0,"virginia"
"20932",1,1,"virginia"
"20933",0,1,"virginia"
"20934",0,1,"virginia"
"20935",0,1,"virginia"
"20936",0,0,"virginia"
"20937",1,1,"virginia"
"20938",0,1,"virginia"
"20939",1,1,"virginia"
"20940",0,1,"virginia"
"20941",0,1,"virginia"
"20942",1,1,"virginia"
"20943",0,1,"virginia"
"20944",0,0,"virginia"
"20945",1,0,"virginia"
"20946",1,1,"virginia"
"20947",0,1,"virginia"
"20948",1,1,"virginia"
"20949",1,1,"virginia"
"20950",0,0,"virginia"
"20951",1,0,"virginia"
"20952",1,0,"virginia"
"20953",0,0,"virginia"
"20954",1,0,"virginia"
"20955",1,1,"virginia"
"20956",0,1,"virginia"
"20957",0,0,"virginia"
"20958",1,1,"virginia"
"20959",1,0,"virginia"
"20960",1,1,"virginia"
"20961",1,1,"virginia"
"20962",1,0,"virginia"
"20963",0,0,"virginia"
"20964",1,0,"virginia"
"20965",0,1,"virginia"
"20966",0,0,"virginia"
"20967",1,1,"virginia"
"20968",1,1,"virginia"
"20969",1,0,"virginia"
"20970",1,0,"virginia"
"20971",0,0,"virginia"
"20972",1,0,"virginia"
"20973",0,1,"virginia"
"20974",1,1,"virginia"
"20975",0,0,"virginia"
"20976",1,1,"virginia"
"20977",0,1,"virginia"
"20978",1,0,"virginia"
"20979",1,1,"virginia"
"20980",1,1,"virginia"
"20981",1,1,"virginia"
"20982",0,1,"virginia"
"20983",0,0,"virginia"
"20984",0,1,"virginia"
"20985",0,0,"virginia"
"20986",1,1,"virginia"
"20987",0,1,"virginia"
"20988",1,1,"virginia"
"20989",1,1,"virginia"
"20990",1,0,"virginia"
"20991",1,0,"virginia"
"20992",1,0,"virginia"
"20993",1,0,"virginia"
"20994",0,1,"virginia"
"20995",1,0,"virginia"
"20996",1,0,"virginia"
"20997",1,0,"virginia"
"20998",0,1,"virginia"
"20999",1,1,"virginia"
"21000",0,1,"virginia"
"21001",0,1,"virginia"
"21002",0,1,"virginia"
"21003",0,1,"virginia"
"21004",1,0,"virginia"
"21005",1,0,"virginia"
"21006",1,1,"virginia"
"21007",1,1,"virginia"
"21008",1,1,"virginia"
"21009",0,1,"virginia"
"21010",1,1,"virginia"
"21011",0,1,"virginia"
"21012",0,1,"virginia"
"21013",1,1,"virginia"
"21014",0,0,"virginia"
"21015",1,0,"virginia"
"21016",1,1,"virginia"
"21017",1,1,"virginia"
"21018",0,0,"virginia"
"21019",0,0,"virginia"
"21020",0,1,"virginia"
"21021",1,0,"virginia"
"21022",0,1,"virginia"
"21023",1,1,"virginia"
"21024",0,1,"virginia"
"21025",0,1,"virginia"
"21026",0,1,"virginia"
"21027",0,1,"virginia"
"21028",1,1,"virginia"
