Id, Label
25788,3
25789,2
25790,2
25791,3
25792,3
25793,2
25794,0
25795,2
25796,1
25797,2
25798,4
25799,2
25800,4
25801,2
25802,4
25803,4
25804,3
25805,1
25806,1
25807,4
25808,0
25809,4
25810,3
25811,0
25812,1
25813,4
25814,2
25815,2
25816,0
25817,1
25818,4
25819,3
25820,2
25821,1
25822,4
25823,1
25824,1
25825,3
25826,2
25827,0
25828,4
25829,1
25830,4
25831,0
25832,0
25833,0
25834,0
25835,3
25836,4
25837,1
25838,4
25839,1
25840,4
25841,0
25842,2
25843,3
25844,2
25845,3
25846,3
25847,0
25848,3
25849,2
25850,2
25851,4
25852,3
25853,2
25854,2
25855,3
25856,1
25857,1
25858,2
25859,2
25860,4
25861,0
25862,3
25863,2
25864,1
25865,3
25866,4
25867,3
25868,3
25869,1
25870,1
25871,2
25872,0
25873,4
25874,1
25875,2
25876,0
25877,1
25878,1
25879,3
25880,1
25881,4
25882,0
25883,1
25884,1
25885,2
25886,3
25887,2
25888,4
25889,1
25890,1
25891,4
25892,0
25893,0
25894,0
25895,2
25896,4
25897,3
25898,1
25899,1
25900,3
25901,1
25902,0
25903,4
25904,0
25905,1
25906,4
25907,4
25908,4
25909,0
25910,4
25911,3
25912,4
25913,2
25914,3
25915,3
25916,0
25917,3
25918,2
25919,2
25920,0
25921,1
25922,2
25923,3
25924,0
25925,4
25926,1
25927,3
25928,2
25929,4
25930,2
25931,2
25932,2
25933,2
25934,4
25935,3
25936,1
25937,0
25938,0
25939,4
25940,0
25941,2
25942,0
25943,0
25944,4
25945,4
25946,3
25947,3
25948,1
25949,0
25950,0
25951,4
25952,3
25953,4
25954,3
25955,1
25956,3
25957,0
25958,0
25959,3
25960,1
25961,4
25962,3
25963,2
25964,2
25965,4
25966,2
25967,2
25968,2
25969,0
25970,1
25971,2
25972,1
25973,0
25974,2
25975,0
25976,2
25977,3
25978,0
25979,0
25980,0
25981,4
25982,3
25983,4
25984,1
25985,0
25986,0
25987,0
25988,1
25989,0
25990,2
25991,3
25992,4
25993,3
25994,3
25995,3
25996,1
25997,4
25998,2
25999,3
26000,0
26001,1
26002,3
26003,2
26004,0
26005,3
26006,3
26007,4
26008,0
26009,0
26010,2
26011,2
26012,4
26013,4
26014,2
26015,3
26016,3
26017,4
26018,1
26019,4
26020,4
26021,2
26022,2
26023,1
26024,2
26025,1
26026,1
26027,4
26028,3
26029,4
26030,2
26031,4
26032,2
26033,1
26034,2
26035,4
26036,1
26037,3
26038,0
26039,2
26040,4
26041,3
26042,3
26043,1
26044,3
26045,0
26046,1
26047,3
26048,2
26049,3
26050,3
26051,3
26052,2
26053,4
26054,2
26055,0
26056,2
26057,3
26058,0
26059,0
26060,3
26061,0
26062,3
26063,3
26064,4
26065,3
26066,1
26067,1
26068,0
26069,0
26070,4
26071,2
26072,1
26073,4
26074,2
26075,4
26076,2
26077,1
26078,4
26079,1
26080,2
26081,0
26082,2
26083,1
26084,1
26085,4
26086,1
26087,2
26088,3
26089,0
26090,3
26091,4
26092,0
26093,3
26094,2
26095,1
26096,2
26097,0
26098,2
26099,1
26100,3
26101,1
26102,1
26103,1
26104,2
26105,4
26106,2
26107,3
26108,3
26109,3
26110,0
26111,4
26112,3
26113,4
26114,2
26115,3
26116,2
26117,2
26118,1
26119,3
26120,2
26121,4
26122,1
26123,4
26124,0
26125,0
26126,0
26127,4
26128,1
26129,0
26130,2
26131,2
26132,0
26133,4
26134,2
26135,3
26136,4
26137,2
26138,4
26139,3
26140,1
26141,0
26142,3
26143,4
26144,4
26145,0
26146,2
26147,4
26148,1
26149,0
26150,1
26151,1
26152,0
26153,0
26154,3
26155,2
26156,0
26157,2
26158,2
26159,2
26160,1
26161,3
26162,0
26163,0
26164,2
26165,3
26166,4
26167,2
26168,3
26169,4
26170,0
26171,1
26172,1
26173,1
26174,4
26175,1
26176,1
26177,4
26178,0
26179,0
26180,1
26181,1
26182,0
26183,3
26184,2
26185,0
26186,3
26187,3
26188,2
26189,3
26190,1
26191,4
26192,4
26193,3
26194,3
26195,0
26196,3
26197,1
26198,2
26199,4
26200,4
26201,1
26202,2
26203,1
26204,4
26205,1
26206,3
26207,2
26208,3
26209,1
26210,1
26211,3
26212,4
26213,1
26214,1
26215,4
26216,1
26217,3
26218,3
26219,3
26220,3
26221,0
26222,2
26223,1
26224,3
26225,1
26226,3
26227,0
26228,2
26229,4
26230,3
26231,0
26232,2
26233,2
26234,4
26235,1
26236,3
26237,3
26238,3
26239,2
26240,2
26241,1
26242,0
26243,4
26244,3
26245,3
26246,0
26247,1
26248,2
26249,2
26250,1
26251,0
26252,2
26253,2
26254,1
26255,4
26256,0
26257,1
26258,0
26259,3
26260,3
26261,2
26262,4
26263,4
26264,4
26265,3
26266,3
26267,1
26268,2
26269,3
26270,2
26271,3
26272,4
26273,4
26274,1
26275,4
26276,4
26277,3
26278,1
26279,0
26280,0
26281,2
26282,0
26283,4
26284,1
26285,0
26286,4
26287,1
26288,4
26289,1
26290,4
26291,0
26292,4
26293,3
26294,4
26295,4
26296,3
26297,0
26298,2
26299,4
26300,3
26301,0
26302,2
26303,4
26304,1
26305,3
26306,3
26307,0
26308,1
26309,1
26310,3
26311,0
26312,2
26313,3
26314,0
26315,1
26316,3
26317,4
26318,2
26319,1
26320,4
26321,4
26322,1
26323,0
26324,2
26325,3
26326,1
26327,0
26328,0
26329,1
26330,2
26331,4
26332,1
26333,0
26334,4
26335,1
26336,2
26337,2
26338,1
26339,3
26340,4
26341,4
26342,3
26343,1
26344,3
26345,2
26346,0
26347,0
26348,0
26349,1
26350,0
26351,2
26352,2
26353,2
26354,0
26355,0
26356,2
26357,0
26358,4
26359,4
26360,3
26361,4
26362,3
26363,4
26364,2
26365,1
26366,3
26367,1
26368,0
26369,1
26370,0
26371,1
26372,3
26373,3
26374,4
26375,2
26376,2
26377,0
26378,2
26379,1
26380,3
26381,4
26382,1
26383,2
26384,4
26385,0
26386,4
26387,1
26388,0
26389,2
26390,3
26391,0
26392,2
26393,4
26394,3
26395,3
26396,2
26397,4
26398,2
26399,2
26400,0
26401,0
26402,4
26403,2
26404,1
26405,3
26406,2
26407,1
26408,4
26409,2
26410,0
26411,0
26412,0
26413,0
26414,1
26415,1
26416,2
26417,1
26418,1
26419,4
26420,3
26421,2
26422,4
26423,1
26424,1
26425,2
26426,0
26427,2
26428,4
26429,4
26430,1
26431,4
26432,4
26433,1
26434,0
26435,2
26436,0
26437,4
26438,0
26439,4
26440,4
26441,4
26442,4
26443,0
26444,0
26445,0
26446,3
26447,1
26448,0
26449,4
26450,4
26451,2
26452,0
26453,3
26454,0
26455,3
26456,1
26457,1
26458,1
26459,2
26460,3
26461,2
26462,4
26463,3
26464,4
26465,0
26466,2
26467,3
26468,4
26469,4
26470,3
26471,0
26472,0
26473,4
26474,4
26475,2
26476,3
26477,0
26478,0
26479,1
26480,1
26481,1
26482,1
26483,1
26484,0
26485,4
26486,3
26487,0
26488,2
26489,0
26490,0
26491,3
26492,0
26493,2
26494,0
26495,0
26496,2
26497,1
26498,2
26499,1
26500,1
26501,4
26502,2
26503,4
26504,1
26505,0
26506,2
26507,2
26508,4
26509,1
26510,3
26511,0
26512,4
26513,1
26514,1
26515,0
26516,2
26517,0
26518,4
26519,3
26520,4
26521,3
26522,1
26523,3
26524,0
26525,4
26526,1
26527,2
26528,1
26529,2
26530,2
26531,0
26532,0
26533,4
26534,4
26535,1
26536,1
26537,0
26538,0
26539,4
26540,0
26541,3
26542,3
26543,4
26544,0
26545,2
26546,2
26547,3
26548,0
26549,4
26550,0
26551,1
26552,2
26553,1
26554,2
26555,3
26556,3
26557,1
26558,4
26559,4
26560,4
26561,0
26562,2
26563,0
26564,1
26565,4
26566,0
26567,0
26568,4
26569,1
26570,2
26571,0
26572,3
26573,1
26574,3
26575,3
26576,4
26577,4
26578,0
26579,4
26580,0
26581,3
26582,3
26583,4
26584,3
26585,3
26586,1
26587,1
26588,1
26589,1
26590,0
26591,3
26592,1
26593,4
26594,3
26595,4
26596,4
26597,3
26598,0
26599,3
26600,4
26601,2
26602,1
26603,1
26604,3
26605,0
26606,3
26607,2
26608,4
26609,3
26610,0
26611,4
26612,0
26613,3
26614,1
26615,4
26616,3
26617,2
26618,0
26619,1
26620,4
26621,0
26622,3
26623,2
26624,2
26625,0
26626,3
26627,2
26628,1
26629,2
26630,4
26631,2
26632,2
26633,2
26634,0
26635,3
26636,2
26637,4
26638,2
26639,1
26640,0
26641,0
26642,1
26643,4
26644,4
26645,2
26646,3
26647,1
26648,1
26649,1
26650,2
26651,2
26652,0
26653,0
26654,0
26655,1
26656,1
26657,0
26658,2
26659,4
26660,0
26661,0
26662,2
26663,4
26664,2
26665,0
26666,2
26667,3
26668,1
26669,0
26670,3
26671,2
26672,1
26673,2
26674,2
26675,3
26676,4
26677,4
26678,0
26679,2
26680,0
26681,4
26682,4
26683,3
26684,1
26685,1
26686,3
26687,0
26688,2
26689,2
26690,0
26691,3
26692,2
26693,1
26694,2
26695,2
26696,4
26697,0
26698,4
26699,2
26700,0
26701,1
26702,2
26703,3
26704,1
26705,3
26706,4
26707,1
26708,4
26709,4
26710,0
26711,1
26712,0
26713,0
26714,1
26715,0
26716,3
26717,0
26718,4
26719,1
26720,2
26721,3
26722,2
26723,4
26724,1
26725,4
26726,3
26727,0
26728,1
26729,4
26730,0
26731,1
26732,1
26733,2
26734,1
26735,4
26736,2
26737,1
26738,2
26739,2
26740,0
26741,0
26742,0
26743,4
26744,3
26745,1
26746,3
26747,1
26748,3
26749,0
26750,3
26751,4
26752,1
26753,2
26754,1
26755,3
26756,3
26757,3
26758,3
26759,3
26760,0
26761,1
26762,0
26763,1
26764,4
26765,2
26766,2
26767,1
26768,1
26769,4
26770,4
26771,3
26772,0
26773,2
26774,2
26775,1
26776,3
26777,4
26778,4
26779,3
26780,3
26781,2
26782,1
26783,0
26784,2
26785,0
26786,0
26787,4
26788,1
26789,2
26790,2
26791,1
26792,4
26793,0
26794,0
26795,2
26796,0
26797,3
26798,2
26799,0
26800,4
26801,0
26802,1
26803,3
26804,3
26805,4
26806,3
26807,3
26808,2
26809,1
26810,3
26811,2
26812,3
26813,0
26814,0
26815,4
26816,3
26817,4
26818,1
26819,1
26820,1
26821,1
26822,2
26823,4
26824,4
26825,0
26826,0
26827,0
26828,2
26829,2
26830,3
26831,3
26832,3
26833,1
26834,3
26835,3
26836,1
26837,0
26838,0
26839,1
26840,4
26841,3
26842,4
26843,3
26844,0
26845,1
26846,0
26847,3
26848,4
26849,3
26850,3
26851,3
26852,4
26853,4
26854,1
26855,4
26856,3
26857,3
26858,2
26859,0
26860,1
26861,1
26862,2
26863,2
26864,1
26865,0
26866,1
26867,2
26868,4
26869,1
26870,3
26871,4
26872,1
26873,3
26874,2
26875,1
26876,1
26877,0
26878,0
26879,1
26880,3
26881,0
26882,3
26883,0
26884,3
26885,0
26886,2
26887,0
26888,1
26889,3
26890,4
26891,4
26892,3
26893,3
26894,4
26895,1
26896,3
26897,0
26898,1
26899,3
26900,1
26901,1
26902,3
26903,3
26904,3
26905,0
26906,1
26907,4
26908,0
26909,1
26910,4
26911,2
26912,0
26913,4
26914,0
26915,4
26916,0
26917,3
26918,3
26919,2
26920,4
26921,3
26922,0
26923,2
26924,3
26925,4
26926,4
26927,4
26928,4
26929,0
26930,4
26931,1
26932,0
26933,3
26934,1
26935,2
26936,3
26937,4
26938,1
26939,3
26940,3
26941,4
26942,4
26943,0
26944,1
26945,1
26946,1
26947,2
26948,1
26949,0
26950,2
26951,2
26952,0
26953,2
26954,1
26955,4
26956,0
26957,4
26958,0
26959,1
26960,3
26961,3
26962,3
26963,1
26964,0
26965,1
26966,0
26967,2
26968,0
26969,0
26970,4
26971,3
26972,2
26973,1
26974,3
26975,0
26976,1
26977,2
26978,0
26979,4
26980,3
26981,3
26982,1
26983,2
26984,2
26985,0
26986,4
26987,4
26988,1
26989,2
26990,3
26991,4
26992,2
26993,0
26994,4
26995,2
26996,0
26997,2
26998,3
26999,3
27000,1
27001,0
27002,4
27003,0
27004,1
27005,4
27006,4
27007,1
27008,0
27009,1
27010,0
27011,3
27012,3
27013,1
27014,0
27015,0
27016,0
27017,1
27018,4
27019,4
27020,0
27021,1
27022,3
27023,0
27024,4
27025,3
27026,2
27027,0
27028,4
27029,2
27030,2
27031,1
27032,1
27033,4
27034,1
27035,3
27036,2
27037,4
27038,4
27039,0
27040,0
27041,2
27042,1
27043,4
27044,0
27045,3
27046,4
27047,2
27048,4
27049,4
27050,0
27051,0
27052,0
27053,3
27054,1
27055,4
27056,1
27057,4
27058,2
27059,4
27060,3
27061,2
27062,4
27063,3
27064,3
27065,2
27066,1
27067,0
27068,0
27069,0
27070,1
27071,4
27072,2
27073,0
27074,1
27075,4
27076,1
27077,4
27078,4
27079,2
27080,2
27081,3
27082,4
27083,2
27084,0
27085,0
27086,0
27087,2
27088,4
27089,2
27090,4
27091,1
27092,1
27093,0
27094,4
27095,3
27096,2
27097,4
27098,4
27099,2
27100,0
27101,3
27102,4
27103,0
27104,3
27105,2
27106,0
27107,4
27108,4
27109,4
27110,3
27111,2
27112,3
27113,2
27114,2
27115,1
27116,4
27117,0
27118,3
27119,1
27120,2
27121,2
27122,4
27123,4
27124,3
27125,3
27126,3
27127,3
27128,1
27129,2
27130,4
27131,2
27132,4
27133,3
27134,3
27135,0
27136,1
27137,4
27138,1
27139,3
27140,2
27141,0
27142,3
27143,0
27144,4
27145,2
27146,4
27147,3
27148,0
27149,1
27150,0
27151,4
27152,2
27153,2
27154,1
27155,2
27156,0
27157,1
27158,2
27159,3
27160,1
27161,2
27162,0
27163,2
27164,0
27165,2
27166,0
27167,4
27168,1
27169,1
27170,4
27171,4
27172,2
27173,2
27174,3
27175,2
27176,1
27177,1
27178,1
27179,3
27180,2
27181,4
27182,2
27183,0
27184,4
27185,1
27186,3
27187,0
27188,4
27189,1
27190,2
27191,0
27192,4
27193,4
27194,2
27195,4
27196,2
27197,1
27198,1
27199,0
27200,0
27201,4
27202,3
27203,1
27204,4
27205,0
27206,1
27207,0
27208,2
27209,0
27210,1
27211,3
27212,3
27213,3
27214,4
27215,0
27216,3
27217,3
27218,3
27219,0
27220,0
27221,2
27222,2
27223,3
27224,4
27225,3
27226,4
27227,4
27228,1
27229,0
27230,0
27231,4
27232,4
27233,3
27234,0
27235,3
27236,2
27237,0
27238,4
27239,3
27240,4
27241,1
27242,0
27243,4
27244,3
27245,1
27246,2
27247,4
27248,2
27249,3
27250,3
27251,4
27252,0
27253,2
27254,2
27255,0
27256,3
27257,4
27258,1
27259,0
27260,3
27261,1
27262,3
27263,3
27264,1
27265,4
27266,3
27267,1
27268,0
27269,1
27270,2
27271,2
27272,0
27273,1
27274,1
27275,3
27276,0
27277,0
27278,1
27279,3
27280,2
27281,2
27282,1
27283,1
27284,2
27285,3
27286,3
27287,1
27288,0
27289,0
27290,3
27291,0
27292,0
27293,2
27294,1
27295,3
27296,0
27297,3
27298,2
27299,2
27300,2
27301,3
27302,4
27303,3
27304,0
27305,4
27306,4
27307,0
27308,3
27309,0
27310,3
27311,2
27312,0
27313,2
27314,3
27315,2
27316,4
27317,4
27318,2
27319,2
27320,3
27321,0
27322,3
27323,3
27324,2
27325,1
27326,0
27327,1
27328,2
27329,0
27330,0
27331,3
27332,4
27333,0
27334,0
27335,2
27336,1
27337,1
27338,1
27339,0
27340,3
27341,2
27342,3
27343,1
27344,4
27345,1
27346,2
27347,4
27348,1
27349,3
27350,3
27351,1
27352,1
27353,0
27354,2
27355,1
27356,0
27357,1
27358,2
27359,0
27360,1
27361,0
27362,4
27363,4
27364,3
27365,2
27366,3
27367,4
27368,3
27369,4
27370,4
27371,4
27372,0
27373,2
27374,1
27375,1
27376,0
27377,4
27378,0
27379,2
27380,1
27381,3
27382,1
27383,3
27384,0
27385,0
27386,2
27387,4
27388,0
27389,2
27390,1
27391,2
27392,1
27393,4
27394,0
27395,3
27396,2
27397,4
27398,3
27399,4
27400,4
27401,1
27402,4
27403,3
27404,4
27405,0
27406,0
27407,3
27408,4
27409,4
27410,1
27411,4
27412,4
27413,4
27414,4
27415,2
27416,3
27417,0
27418,0
27419,1
27420,2
27421,1
27422,4
27423,2
27424,3
27425,2
27426,3
27427,4
27428,3
27429,3
27430,1
27431,1
27432,2
27433,1
27434,0
27435,3
27436,0
27437,1
27438,0
27439,2
27440,0
27441,0
27442,4
27443,3
27444,4
27445,0
27446,4
27447,3
27448,3
27449,4
27450,4
27451,0
27452,2
27453,0
27454,1
27455,2
27456,3
27457,0
27458,3
27459,3
27460,3
27461,0
27462,0
27463,3
27464,3
27465,2
27466,2
27467,3
27468,4
27469,4
27470,4
27471,3
27472,3
27473,1
27474,3
27475,0
27476,1
27477,4
27478,4
27479,4
27480,0
27481,3
27482,2
27483,4
27484,1
27485,0
27486,3
27487,2
27488,3
27489,3
27490,1
27491,0
27492,3
27493,0
27494,0
27495,2
27496,0
27497,0
27498,3
27499,0
27500,1
27501,4
27502,2
27503,1
27504,0
27505,4
27506,1
27507,0
27508,4
27509,1
27510,4
27511,4
27512,2
27513,4
27514,0
27515,3
27516,1
27517,1
27518,1
27519,4
27520,4
27521,2
27522,1
27523,0
27524,2
27525,3
27526,3
27527,0
27528,1
27529,0
27530,4
27531,4
27532,2
27533,1
27534,3
27535,2
27536,3
27537,1
27538,0
27539,3
27540,2
27541,0
27542,4
27543,2
27544,0
27545,3
27546,2
27547,4
27548,0
27549,3
27550,2
27551,1
27552,2
27553,0
27554,1
27555,3
27556,0
27557,1
27558,0
27559,3
27560,1
27561,3
27562,2
27563,1
27564,4
27565,3
27566,0
27567,3
27568,1
27569,3
27570,3
27571,0
27572,2
27573,4
27574,4
27575,0
27576,2
27577,2
27578,2
27579,1
27580,4
27581,0
27582,4
27583,2
27584,1
27585,4
27586,3
27587,0
27588,0
27589,4
27590,3
27591,3
27592,3
27593,4
27594,4
27595,3
27596,4
27597,1
27598,1
27599,1
27600,0
27601,3
27602,0
27603,4
27604,1
27605,2
27606,0
27607,2
27608,0
27609,4
27610,1
27611,2
27612,0
27613,0
27614,4
27615,4
27616,1
27617,0
27618,3
27619,0
27620,0
27621,4
27622,4
27623,0
27624,3
27625,4
27626,2
27627,0
27628,4
27629,1
27630,2
27631,0
27632,3
27633,3
27634,4
27635,2
27636,2
27637,0
27638,4
27639,0
27640,0
27641,1
27642,3
27643,0
27644,1
27645,1
27646,4
27647,3
27648,3
27649,0
27650,1
27651,1
27652,2
27653,0
27654,0
27655,2
27656,1
27657,2
27658,3
27659,1
27660,3
27661,1
27662,0
27663,2
27664,4
27665,2
27666,3
27667,3
27668,3
27669,1
27670,4
27671,2
27672,4
27673,0
27674,1
27675,3
27676,4
27677,0
27678,4
27679,2
27680,1
27681,4
27682,4
27683,4
27684,2
27685,4
27686,2
27687,2
27688,2
27689,2
27690,4
27691,4
27692,0
27693,4
27694,4
27695,1
27696,0
27697,4
27698,4
27699,0
27700,0
27701,1
27702,0
27703,3
27704,4
27705,0
27706,4
27707,4
27708,1
27709,2
27710,3
27711,0
27712,1
27713,4
27714,1
27715,3
27716,0
27717,4
27718,0
27719,3
27720,0
27721,1
27722,1
27723,1
27724,0
27725,4
27726,3
27727,2
27728,2
27729,3
27730,3
27731,3
27732,1
27733,4
27734,0
27735,3
27736,3
27737,1
27738,2
27739,1
27740,3
27741,4
27742,2
27743,3
27744,0
27745,4
27746,1
27747,4
27748,1
27749,4
27750,1
27751,0
27752,4
27753,1
27754,1
27755,4
27756,2
27757,3
27758,4
27759,1
27760,0
27761,4
27762,2
27763,1
27764,4
27765,2
27766,0
27767,1
27768,4
27769,4
27770,1
27771,4
27772,4
27773,1
27774,4
27775,2
27776,4
27777,2
27778,4
27779,1
27780,0
27781,3
27782,2
27783,3
27784,3
27785,0
27786,1
27787,1
27788,3
27789,0
27790,1
27791,2
27792,2
27793,1
27794,3
27795,0
27796,4
27797,1
27798,1
27799,4
27800,3
27801,2
27802,1
27803,1
27804,4
27805,2
27806,4
27807,4
27808,2
27809,1
27810,4
27811,1
27812,4
27813,2
27814,4
27815,2
27816,0
27817,3
27818,1
27819,1
27820,0
27821,3
27822,2
27823,2
27824,1
27825,0
27826,3
27827,3
27828,2
27829,4
27830,1
27831,2
27832,0
27833,4
27834,4
27835,0
27836,4
27837,4
27838,3
27839,0
27840,4
27841,2
27842,2
27843,1
27844,3
27845,4
27846,1
27847,1
27848,3
27849,3
27850,4
27851,3
27852,0
27853,2
27854,0
27855,2
27856,2
27857,4
27858,2
27859,4
27860,1
27861,0
27862,0
27863,3
27864,1
27865,4
27866,1
27867,0
27868,4
27869,1
27870,3
27871,1
27872,2
27873,0
27874,3
27875,0
27876,0
27877,4
27878,4
27879,1
27880,2
27881,3
27882,4
27883,4
27884,2
27885,2
27886,4
27887,4
27888,1
27889,0
27890,1
27891,2
27892,1
27893,3
27894,4
27895,1
27896,0
27897,2
27898,4
27899,0
27900,0
27901,4
27902,1
27903,0
27904,1
27905,0
27906,0
27907,0
27908,4
27909,0
27910,4
27911,0
27912,0
27913,2
27914,2
27915,3
27916,3
27917,2
27918,1
27919,0
27920,2
27921,2
27922,2
27923,4
27924,1
27925,1
27926,0
27927,4
27928,1
27929,1
27930,3
27931,0
27932,4
27933,0
27934,1
27935,4
27936,1
27937,0
27938,2
27939,1
27940,3
27941,2
27942,1
27943,2
27944,1
27945,0
27946,2
27947,4
27948,1
27949,1
27950,1
27951,4
27952,1
27953,0
27954,1
27955,2
27956,2
27957,0
27958,3
27959,3
27960,2
27961,1
27962,2
27963,3
27964,0
27965,1
27966,2
27967,4
27968,0
27969,3
27970,0
27971,4
27972,4
27973,0
27974,1
27975,1
27976,4
27977,4
27978,2
27979,3
27980,1
27981,3
27982,3
27983,0
27984,0
27985,4
27986,0
27987,1
27988,1
27989,4
27990,2
27991,2
27992,4
27993,0
27994,2
27995,0
27996,0
27997,0
27998,2
27999,2
28000,0
28001,1
28002,2
28003,0
28004,4
28005,1
28006,1
28007,1
28008,0
28009,0
28010,3
28011,1
28012,1
28013,4
28014,4
28015,4
28016,2
28017,1
28018,4
28019,4
28020,0
28021,3
28022,1
28023,1
28024,4
28025,1
28026,0
28027,2
28028,0
28029,1
28030,0
28031,3
28032,1
28033,2
28034,4
28035,2
28036,4
28037,2
28038,1
28039,0
28040,3
28041,3
28042,3
28043,1
28044,3
28045,3
28046,2
28047,3
28048,2
28049,2
28050,3
28051,2
28052,1
28053,4
28054,3
28055,3
28056,1
28057,4
28058,4
28059,3
28060,1
28061,4
28062,4
28063,0
28064,4
28065,4
28066,0
28067,3
28068,0
28069,1
28070,1
28071,3
28072,1
28073,1
28074,1
28075,1
28076,2
28077,0
28078,0
28079,2
28080,3
28081,4
28082,3
28083,4
28084,3
28085,2
28086,2
28087,1
28088,3
28089,1
28090,3
28091,4
28092,0
28093,2
28094,1
28095,4
28096,0
28097,2
28098,4
28099,2
28100,2
28101,0
28102,0
28103,3
28104,4
28105,4
28106,0
28107,0
28108,1
28109,3
28110,3
28111,0
28112,0
28113,4
28114,4
28115,4
28116,4
28117,4
28118,3
28119,1
28120,2
28121,2
28122,4
28123,4
28124,1
28125,3
28126,1
28127,2
28128,1
28129,2
28130,3
28131,4
28132,3
28133,4
28134,4
28135,4
28136,2
28137,3
28138,3
28139,1
28140,3
28141,3
28142,4
28143,2
28144,1
28145,3
28146,1
28147,2
28148,2
28149,1
28150,2
28151,0
28152,2
28153,2
28154,0
28155,4
28156,0
28157,1
28158,0
28159,0
28160,2
28161,3
28162,1
28163,3
28164,3
28165,2
28166,1
28167,1
28168,0
28169,0
28170,1
28171,3
28172,1
28173,0
28174,2
28175,3
28176,0
28177,4
28178,4
28179,0
28180,2
28181,1
28182,0
28183,1
28184,3
28185,0
28186,3
28187,0
28188,2
28189,1
28190,3
28191,4
28192,3
28193,0
28194,2
28195,1
28196,3
28197,0
28198,1
28199,3
28200,1
28201,0
28202,3
28203,2
28204,2
28205,4
28206,2
28207,4
28208,3
28209,2
28210,2
28211,2
28212,0
28213,1
28214,4
28215,1
28216,2
28217,2
28218,2
28219,2
28220,0
28221,1
28222,0
28223,4
28224,0
28225,0
28226,1
28227,2
28228,0
28229,3
28230,2
28231,3
28232,0
28233,1
28234,3
28235,2
28236,2
28237,3
28238,2
28239,3
28240,4
28241,2
28242,3
28243,2
28244,1
28245,0
28246,0
28247,4
28248,4
28249,3
28250,0
28251,3
28252,0
28253,1
28254,0
28255,1
28256,0
28257,2
28258,1
28259,1
28260,3
28261,2
28262,2
28263,4
28264,1
28265,3
28266,1
28267,1
28268,2
28269,1
28270,2
28271,2
28272,1
28273,4
28274,3
28275,0
28276,3
28277,3
28278,4
28279,3
28280,1
28281,4
28282,1
28283,3
28284,2
28285,4
28286,2
28287,0
28288,1
28289,1
28290,2
28291,4
28292,2
28293,4
28294,4
28295,4
28296,4
28297,4
28298,2
28299,0
28300,3
28301,4
28302,1
28303,0
28304,3
28305,2
28306,4
28307,4
28308,1
28309,1
28310,0
28311,2
28312,4
28313,2
28314,3
28315,4
28316,4
28317,2
28318,3
28319,3
28320,0
28321,3
28322,2
28323,0
28324,1
28325,2
28326,3
28327,4
28328,2
28329,2
28330,3
28331,0
28332,4
28333,1
28334,4
28335,1
28336,0
28337,2
28338,4
28339,3
28340,2
28341,3
28342,0
28343,1
28344,0
28345,1
28346,4
28347,4
28348,0
28349,0
28350,2
28351,3
28352,1
28353,1
28354,1
28355,0
28356,2
28357,1
28358,4
28359,2
28360,0
28361,2
28362,2
28363,0
28364,0
28365,0
28366,0
28367,3
28368,2
28369,2
28370,3
28371,0
28372,3
28373,0
28374,3
28375,1
28376,2
28377,0
28378,3
28379,2
28380,1
28381,4
28382,1
28383,2
28384,2
28385,1
28386,4
28387,4
28388,3
28389,3
28390,4
28391,1
28392,0
28393,3
28394,0
28395,2
28396,3
28397,0
28398,1
28399,2
28400,0
28401,1
28402,3
28403,0
28404,3
28405,4
28406,1
28407,4
28408,0
28409,3
28410,3
28411,2
28412,1
28413,4
28414,4
28415,2
28416,2
28417,4
28418,2
28419,1
28420,1
28421,2
28422,0
28423,0
28424,2
28425,4
28426,4
28427,2
28428,0
28429,1
28430,3
28431,0
28432,1
28433,1
28434,2
28435,0
28436,0
28437,0
28438,2
28439,1
28440,2
28441,0
28442,4
28443,2
28444,0
28445,2
28446,2
28447,2
28448,0
28449,4
28450,1
28451,4
28452,1
28453,3
28454,2
28455,0
28456,0
28457,2
28458,3
28459,4
28460,4
28461,2
28462,2
28463,2
28464,1
28465,2
28466,3
28467,4
28468,4
28469,3
28470,2
28471,4
28472,3
28473,0
28474,4
28475,2
28476,0
28477,1
28478,3
28479,1
28480,3
28481,2
28482,4
28483,3
28484,1
28485,1
28486,4
28487,1
28488,3
28489,1
28490,1
28491,4
28492,3
28493,3
28494,2
28495,4
28496,4
28497,1
28498,1
28499,2
28500,1
28501,3
28502,4
28503,2
28504,2
28505,1
28506,0
28507,2
28508,3
28509,4
28510,4
28511,2
28512,2
28513,1
28514,3
28515,2
28516,1
28517,4
28518,4
28519,2
28520,0
28521,4
28522,1
28523,1
28524,1
28525,3
28526,4
28527,0
28528,0
28529,0
28530,4
28531,1
28532,4
28533,1
28534,2
28535,2
28536,1
28537,0
28538,1
28539,4
28540,0
28541,4
28542,3
28543,0
28544,0
28545,4
28546,4
28547,0
28548,4
28549,4
28550,1
28551,1
28552,4
28553,4
28554,4
28555,3
28556,3
28557,3
28558,0
28559,3
28560,4
28561,4
28562,3
28563,2
28564,1
28565,1
28566,4
28567,2
28568,0
28569,0
28570,0
28571,1
28572,4
28573,2
28574,2
28575,1
28576,1
28577,4
28578,0
28579,3
28580,2
28581,2
28582,1
28583,4
28584,1
28585,0
